legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf,title,ark,aviary_id,avian_id,uid,call_number,archival_collection,other_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,creator_characteristic,creator_characteristic_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,conservation_note,accessibility_note,accessibility_uri,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin,staff_notes,addition_set
,isudirectories3798,isudirectories,child,isudirectories3731,67,isudirectories043_c067.tif,isudirectories043_c067.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c067.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c067_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c067_th.jpg,,,,,Page 66,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3799,isudirectories,child,isudirectories3731,68,isudirectories043_c068.tif,isudirectories043_c068.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c068.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c068_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c068_th.jpg,,,,,Page 67,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3800,isudirectories,child,isudirectories3731,69,isudirectories043_c069.tif,isudirectories043_c069.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c069.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c069_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c069_th.jpg,,,,,Page 68,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3801,isudirectories,child,isudirectories3731,70,isudirectories043_c070.tif,isudirectories043_c070.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c070.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c070_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c070_th.jpg,,,,,Page 69,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3802,isudirectories,child,isudirectories3731,71,isudirectories043_c071.tif,isudirectories043_c071.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c071.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c071_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c071_th.jpg,,,,,Page 70,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3803,isudirectories,child,isudirectories3731,72,isudirectories043_c072.tif,isudirectories043_c072.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c072.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c072_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c072_th.jpg,,,,,Page 71,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3804,isudirectories,child,isudirectories3731,73,isudirectories043_c073.tif,isudirectories043_c073.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c073.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c073_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c073_th.jpg,,,,,Page 72,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3805,isudirectories,child,isudirectories3731,74,isudirectories043_c074.tif,isudirectories043_c074.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c074.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c074_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c074_th.jpg,,,,,Page 73,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3806,isudirectories,child,isudirectories3731,75,isudirectories043_c075.tif,isudirectories043_c075.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c075.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c075_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c075_th.jpg,,,,,Page 74,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3807,isudirectories,child,isudirectories3731,76,isudirectories043_c076.tif,isudirectories043_c076.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c076.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c076_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c076_th.jpg,,,,,Page 75,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3808,isudirectories,child,isudirectories3731,77,isudirectories043_c077.tif,isudirectories043_c077.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c077.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c077_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c077_th.jpg,,,,,Page 76,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3809,isudirectories,child,isudirectories3731,78,isudirectories043_c078.tif,isudirectories043_c078.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c078.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c078_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c078_th.jpg,,,,,Page 77,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3810,isudirectories,child,isudirectories3731,79,isudirectories043_c079.tif,isudirectories043_c079.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c079.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c079_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c079_th.jpg,,,,,Page 78,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3811,isudirectories,child,isudirectories3731,80,isudirectories043_c080.tif,isudirectories043_c080.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c080.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c080_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c080_th.jpg,,,,,Page 79,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3812,isudirectories,child,isudirectories3731,81,isudirectories043_c081.tif,isudirectories043_c081.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c081.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c081_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c081_th.jpg,,,,,Page 80,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3813,isudirectories,child,isudirectories3731,82,isudirectories043_c082.tif,isudirectories043_c082.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c082.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c082_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c082_th.jpg,,,,,Page 81,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3814,isudirectories,child,isudirectories3731,83,isudirectories043_c083.tif,isudirectories043_c083.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c083.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c083_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c083_th.jpg,,,,,Page 82,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3815,isudirectories,child,isudirectories3731,84,isudirectories043_c084.tif,isudirectories043_c084.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c084.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c084_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c084_th.jpg,,,,,Page 83,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3816,isudirectories,child,isudirectories3731,85,isudirectories043_c085.tif,isudirectories043_c085.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c085.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c085_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c085_th.jpg,,,,,Page 84,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3817,isudirectories,child,isudirectories3731,86,isudirectories043_c086.tif,isudirectories043_c086.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c086.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c086_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c086_th.jpg,,,,,Page 85,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3818,isudirectories,child,isudirectories3731,87,isudirectories043_c087.tif,isudirectories043_c087.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c087.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c087_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c087_th.jpg,,,,,Page 86,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3819,isudirectories,child,isudirectories3731,88,isudirectories043_c088.tif,isudirectories043_c088.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c088.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c088_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c088_th.jpg,,,,,Page 87,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3820,isudirectories,child,isudirectories3731,89,isudirectories043_c089.tif,isudirectories043_c089.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c089.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c089_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c089_th.jpg,,,,,Page 88,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3821,isudirectories,child,isudirectories3731,90,isudirectories043_c090.tif,isudirectories043_c090.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c090.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c090_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c090_th.jpg,,,,,Page 89,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3822,isudirectories,child,isudirectories3731,91,isudirectories043_c091.tif,isudirectories043_c091.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c091.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c091_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c091_th.jpg,,,,,Page 90,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3823,isudirectories,child,isudirectories3731,92,isudirectories043_c092.tif,isudirectories043_c092.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c092.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c092_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c092_th.jpg,,,,,Page 91,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3824,isudirectories,child,isudirectories3731,93,isudirectories043_c093.tif,isudirectories043_c093.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories043_c093.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories043_c093_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories043_c093_th.jpg,,,,,Page 92,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3825,isudirectories,complex,,0,,,,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories044_c001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories044_c001_th.jpg,,,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/pdf/isudirectories044.pdf,"College directory: winter quarter, 1924",https://n2t.net/ark:/87292/w9g44hz09,,,,LD2538 I58x,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,Iowa State College,http://id.loc.gov/authorities/names/n82049648,,,,,,,,,"This directory for the Iowa State College 1924 winter quarter contains lists of students, faculty, and clubs. It also lists information about campus buildings and the academic calendar for 1924. Another calendar lists special events.",,eng,1920s,,,Iowa State College,http://id.loc.gov/authorities/names/n82049648,"College students; Universities and colleges--Faculty; College students--Societies and clubs; Schedules, School",http://id.worldcat.org/fast/867976; http://id.worldcat.org/fast/1161748; http://id.worldcat.org/fast/868054; http://id.worldcat.org/fast/1106647,Iowa--Ames,http://id.worldcat.org/fast/1207548,42.03637,-93.69834,WGS 84,,,,96 pages,,,directories,https://vocab.getty.edu/aat/300026234,Text,image/jpeg,"The Iowa State University Library believes that this item is in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",http://rightsstatements.org/vocab/NoC-US/1.0/,1924-01-09,2026-03-03,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3826,isudirectories,child,isudirectories3825,1,isudirectories044_c001.tif,isudirectories044_c001.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories044_c001.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories044_c001_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories044_c001_th.jpg,,,,,Page 1,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3827,isudirectories,child,isudirectories3825,2,isudirectories044_c002.tif,isudirectories044_c002.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories044_c002.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories044_c002_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories044_c002_th.jpg,,,,,Page 2,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3828,isudirectories,child,isudirectories3825,3,isudirectories044_c003.tif,isudirectories044_c003.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories044_c003.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories044_c003_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories044_c003_th.jpg,,,,,Page 3,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3829,isudirectories,child,isudirectories3825,4,isudirectories044_c004.tif,isudirectories044_c004.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories044_c004.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories044_c004_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories044_c004_th.jpg,,,,,Page 4,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3830,isudirectories,child,isudirectories3825,5,isudirectories044_c005.tif,isudirectories044_c005.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories044_c005.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories044_c005_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories044_c005_th.jpg,,,,,Page 5,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
,isudirectories3831,isudirectories,child,isudirectories3825,6,isudirectories044_c006.tif,isudirectories044_c006.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/isudirectories044_c006.jpg,,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/small/isudirectories044_c006_sm.jpg,https://digitalcollections.lib.iastate.edu/digital-objects/isudirectories/thumbs/isudirectories044_c006_th.jpg,,,,,Page 6,,,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iowa State University Directories,https://n2t.net/ark:/87292/w9q81505f,,,reformatted digital; Digitized with Plustek OpticBook A300,,Batch 3
