legacy_id,objectid,collectionid,display_template,parentid,sequence,pres_file,filename,object_location,image_alt_text,image_small,image_thumb,object_ocr,object_hocr,object_transcript,object_pdf_hold,title,ark,avian_id,uid,call_number,archival_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,personal_creator,personal_creator_uri,corporate_creator,corporate_creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,personal_contributor,personal_contributor_uri,corporate_contributor,corporate_contributor_uri,description,disclaimer,language,chronological_subject,personal_name_subject,personal_name_subject_uri,corporate_name_subject,corporate_name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,digital_collection,digital_collection_ark,relation,relation_uri,digital_origin
ExtensionOutreach_144,extensionoutreach144,extensionoutreach,child,extensionoutreach149,12,16-03-056_Taff_0016-005-001-012.tif,16-03-056_taff_0016-005-001-012.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-012.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-012_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-012_th.jpg,,,,,Page 12,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_145,extensionoutreach145,extensionoutreach,child,extensionoutreach149,13,16-03-056_Taff_0016-005-001-013.tif,16-03-056_taff_0016-005-001-013.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-013.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-013_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-013_th.jpg,,,,,Page 13,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_146,extensionoutreach146,extensionoutreach,child,extensionoutreach149,14,16-03-056_Taff_0016-005-001-014.tif,16-03-056_taff_0016-005-001-014.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-014.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-014_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-014_th.jpg,,,,,Page 14,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_147,extensionoutreach147,extensionoutreach,child,extensionoutreach149,15,16-03-056_Taff_0016-005-001-015.tif,16-03-056_taff_0016-005-001-015.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-015.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-015_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-015_th.jpg,,,,,Page 15,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_148,extensionoutreach148,extensionoutreach,child,extensionoutreach149,16,16-03-056_Taff_0016-005-001-016.tif,16-03-056_taff_0016-005-001-016.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-056_taff_0016-005-001-016.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-056_taff_0016-005-001-016_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-056_taff_0016-005-001-016_th.jpg,,,,,Page 16,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_156,extensionoutreach156,extensionoutreach,complex,,0,,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0008-015-002-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0008-015-002-001_th.jpg,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/pdf/extensionoutreach156.pdf,Fiftieth anniversary of Sioux County Farm Demonstration Extension Work,https://n2t.net/ark:/87292/w95v5c,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,"Bliss, Ralph K.",,,,,,,,,,,,"A transcription of a talk given by Ralph K. Bliss. Covers topics such as agricultural education, and the anniversary of Sioux County's agricultural cooperation with the university by recalling benchmarks such as the first mass educational effort in improving seed corn and the first local short course.",,eng,1950s,,,Iowa State University. University Extension,http://id.loc.gov/authorities/names/n88655482,Agricultural education;Agricultural extension work;Agricultural education;Agricultural extension work;Agriculture,http://id.worldcat.org/fast/800702;http://id.worldcat.org/fast/800781;http://id.worldcat.org/fast/800702;http://id.worldcat.org/fast/800781;http://id.worldcat.org/fast/801355,Iowa--Sioux County,http://id.worldcat.org/fast/1220976,,,,6 pages,,,speeches (documents),http://vocab.getty.edu/aat/300026671,Text,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1953,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_150,extensionoutreach150,extensionoutreach,child,extensionoutreach156,1,16-03-055_Mosher_0008-015-002-001.tif,16-03-055_mosher_0008-015-002-001.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-055_mosher_0008-015-002-001.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0008-015-002-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0008-015-002-001_th.jpg,,,,,Page 1,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_151,extensionoutreach151,extensionoutreach,child,extensionoutreach156,2,16-03-055_Mosher_0008-015-002-002.tif,16-03-055_mosher_0008-015-002-002.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-055_mosher_0008-015-002-002.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0008-015-002-002_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0008-015-002-002_th.jpg,,,,,Page 2,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_152,extensionoutreach152,extensionoutreach,child,extensionoutreach156,3,16-03-055_Mosher_0008-015-002-003.tif,16-03-055_mosher_0008-015-002-003.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-055_mosher_0008-015-002-003.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0008-015-002-003_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0008-015-002-003_th.jpg,,,,,Page 3,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_153,extensionoutreach153,extensionoutreach,child,extensionoutreach156,4,16-03-055_Mosher_0008-015-002-004.tif,16-03-055_mosher_0008-015-002-004.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-055_mosher_0008-015-002-004.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0008-015-002-004_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0008-015-002-004_th.jpg,,,,,Page 4,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_154,extensionoutreach154,extensionoutreach,child,extensionoutreach156,5,16-03-055_Mosher_0008-015-002-005.tif,16-03-055_mosher_0008-015-002-005.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-055_mosher_0008-015-002-005.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0008-015-002-005_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0008-015-002-005_th.jpg,,,,,Page 5,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_155,extensionoutreach155,extensionoutreach,child,extensionoutreach156,6,16-03-055_Mosher_0008-015-002-006.tif,16-03-055_mosher_0008-015-002-006.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-055_mosher_0008-015-002-006.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0008-015-002-006_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0008-015-002-006_th.jpg,,,,,Page 6,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_162,extensionoutreach162,extensionoutreach,complex,,0,,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0029-004-002-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0029-004-002-001_th.jpg,,,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/pdf/extensionoutreach162.pdf,"Agricultural work in Clinton County, Iowa",https://n2t.net/ark:/87292/w9253s,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,"Mosher, Martin L.",,,,,,,,,,,,"A report of agricultural work done in Clinton County, Iowa. Details the work that has been done there and activities held, as well as what is planned for the future. This report gives fresh insight into how the extension was helping farmers (see first page--a tradesman in corn hangers reports losing business as farmers' children were learning how to hang the corn with binder twine).",,eng,1910s,,,Iowa State University. University Extension,http://id.loc.gov/authorities/names/n88655482,Agriculture,http://id.worldcat.org/fast/801355,Iowa--Clinton County,http://id.worldcat.org/fast/1205009,,,,5 pages,,,reports,http://vocab.getty.edu/aat/300027267,Text,image/jpeg,"This item is protected by copyright and related rights. You are free to use this item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses, please obtain permission from Iowa State University Library Special Collections and University Archives.",http://rightsstatements.org/vocab/InC/1.0/,1912,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_157,extensionoutreach157,extensionoutreach,child,extensionoutreach162,1,16-03-055_Mosher_0029-004-002-001.tif,16-03-055_mosher_0029-004-002-001.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-055_mosher_0029-004-002-001.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0029-004-002-001_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0029-004-002-001_th.jpg,,,,,Page 1,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_158,extensionoutreach158,extensionoutreach,child,extensionoutreach162,2,16-03-055_Mosher_0029-004-002-002.tif,16-03-055_mosher_0029-004-002-002.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-055_mosher_0029-004-002-002.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0029-004-002-002_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0029-004-002-002_th.jpg,,,,,Page 2,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_159,extensionoutreach159,extensionoutreach,child,extensionoutreach162,3,16-03-055_Mosher_0029-004-002-003.tif,16-03-055_mosher_0029-004-002-003.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-055_mosher_0029-004-002-003.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0029-004-002-003_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0029-004-002-003_th.jpg,,,,,Page 3,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_160,extensionoutreach160,extensionoutreach,child,extensionoutreach162,4,16-03-055_Mosher_0029-004-002-004.tif,16-03-055_mosher_0029-004-002-004.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-055_mosher_0029-004-002-004.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0029-004-002-004_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0029-004-002-004_th.jpg,,,,,Page 4,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
ExtensionOutreach_161,extensionoutreach161,extensionoutreach,child,extensionoutreach162,5,16-03-055_Mosher_0029-004-002-005.tif,16-03-055_mosher_0029-004-002-005.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/16-03-055_mosher_0029-004-002-005.jpg,,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/small/16-03-055_mosher_0029-004-002-005_sm.jpg,https://isuu00001library102stg.blob.core.windows.net/digital-objects/extensionoutreach/thumbs/16-03-055_mosher_0029-004-002-005_th.jpg,,,,,Page 5,,,,,,,,,,,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/jpeg,,,,,,,,,,,Iowa State University Extension and Outreach collection,https://n2t.net/ark:/87292/w9rx93d0g,,,reformatted digital
